SalesOrderID;RevisionNumber;OrderDate;DueDate;ShipDate;Status;OnlineOrderFlag;SalesOrderNumber;PurchaseOrderNumber;AccountNumber;CustomerID;SalesPersonID;TerritoryID;BillToAddressID;ShipToAddressID;ShipMethodID;CreditCardID;CreditCardApprovalCode;CurrencyRateID;SubTotal;TaxAmt;Freight;TotalDue;Comment;rowguid;ModifiedDate
69045;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69045;;10-4030-027725;27725;;6;15065;15065;1;2577;724679Vi13429;11702;119.98;9.5984;2.9995;132.5779;;ECF406C6-7BF9-4C6B-A714-4D2BF45E9570;02.04.2014 00:00
69046;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69046;;10-4030-024682;24682;;6;18150;18150;1;14930;425389Vi77353;11702;59.98;4.7984;1.4995;66.2779;;12D5B384-6910-444C-B35E-7050E82C27CA;02.04.2014 00:00
69047;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69047;;10-4030-014360;14360;;4;21605;21605;1;629;1125935Vi3200;;85.48;6.8384;2.137;94.4554;;AB2916AC-2C2D-4A65-82A0-EC0D456EB912;02.04.2014 00:00
69048;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69048;;10-4030-016401;16401;;10;26811;26811;1;17505;126382Vi90929;11705;94.97;7.5976;2.3743;104.9419;;5B4D6BD7-ADD8-468D-A097-0B56A098C0D2;02.04.2014 00:00
69049;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69049;;10-4030-017903;17903;;10;26348;26348;1;4639;826999Vi24319;11705;32.27;2.5816;0.8068;35.6584;;0FFD2EEC-A0F1-40EE-96AB-DC4A582F47BF;02.04.2014 00:00
69050;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69050;;10-4030-022425;22425;;7;20245;20245;1;17012;127775Vi88311;;25.48;2.0384;0.637;28.1554;;DCBDA391-45FB-4AF3-A3C2-7548D35CA823;02.04.2014 00:00
69051;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69051;;10-4030-022542;22542;;7;24259;24259;1;2084;228481Vi10868;;23.78;1.9024;0.5945;26.2769;;AA2E80C8-36BE-4FCE-9FA1-B68D33AADE44;02.04.2014 00:00
69052;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69052;;10-4030-024836;24836;;7;21229;21229;1;13364;128731Vi69272;;29.48;2.3584;0.737;32.5754;;38EFF065-67B8-45F7-AB25-8F02E882E55C;02.04.2014 00:00
69053;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69053;;10-4030-012973;12973;;1;23938;23938;1;18896;330128Vi98197;;74.98;5.9984;1.8745;82.8529;;99E7C693-FE66-4ACD-AE1E-11DF1F07170E;02.04.2014 00:00
69054;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69054;;10-4030-018329;18329;;6;24248;24248;1;3895;830382Vi20507;11702;85.48;6.8384;2.137;94.4554;;C4FA71E2-8618-47EF-955C-CE4DFA6E637D;02.04.2014 00:00
69055;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69055;;10-4030-012476;12476;;10;22737;22737;1;10867;1230793Vi56077;11705;49.99;3.9992;1.2498;55.239;;B67E4297-3303-401B-A259-BA83E225A0BA;02.04.2014 00:00
69056;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69056;;10-4030-016110;16110;;6;15939;15939;1;11042;735451Vi56978;11702;650.47;52.0376;16.2618;718.7694;;4466EAE3-C6FD-4786-885F-6CA1E541CF4D;02.04.2014 00:00
69057;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69057;;10-4030-019889;19889;;4;17087;17087;1;2534;235493Vi13233;;539.99;43.1992;13.4998;596.689;;99C5BB15-B9B4-4534-BDCA-43A76B21AE43;02.04.2014 00:00
69058;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69058;;10-4030-014914;14914;;4;17327;17327;1;17679;136358Vi91754;;893.47;71.4776;22.3368;987.2844;;403E9D7B-C09D-42FD-9C6C-9BC843DF129E;02.04.2014 00:00
69059;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69059;;10-4030-016880;16880;;4;17165;17165;1;17549;936525Vi91129;;2343.96;187.5168;58.599;2590.0758;;3F96EC3A-3A35-4F55-B180-24EE74A42354;02.04.2014 00:00
69060;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69060;;10-4030-016779;16779;;4;29803;29803;1;;;;2297.28;183.7824;57.432;2538.4944;;FE1BDD68-5734-4A1E-8C73-0927917FF3A8;02.04.2014 00:00
69061;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69061;;10-4030-012912;12912;;1;28278;28278;1;13520;537226Vi70044;;2319.99;185.5992;57.9998;2563.589;;D2734A2D-5B73-4476-93F9-7E32EB795889;02.04.2014 00:00
69062;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69062;;10-4030-012913;12913;;1;27080;27080;1;9714;337229Vi50059;;2344.26;187.5408;58.6065;2590.4073;;8BAFEE49-7422-4540-AFAA-82D895E62B65;02.04.2014 00:00
69063;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69063;;10-4030-015652;15652;;10;20603;20603;1;197;837473Vi1022;11705;777.34;62.1872;19.4335;858.9607;;B0987C94-9536-4B62-8545-37B6E73861D5;02.04.2014 00:00
69064;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69064;;10-4030-015220;15220;;9;15591;15591;1;10820;438233Vi55829;11700;2334.98;186.7984;58.3745;2580.1529;;101FD8CF-00DA-4E18-A72F-D40DD100D1E2;02.04.2014 00:00
69065;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69065;;10-4030-015225;15225;;9;12685;12685;1;18696;438237Vi97203;11700;2329.99;186.3992;58.2498;2574.639;;6A8243BB-4135-4C2C-BB25-01EA83889127;02.04.2014 00:00
69066;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69066;;10-4030-017923;17923;;9;28414;28414;1;7633;1038392Vi39548;11700;1174.48;93.9584;29.362;1297.8004;;87590460-2D36-446B-9F18-14086FBBD64C;02.04.2014 00:00
69067;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69067;;10-4030-026744;26744;;9;26217;26217;1;8229;838405Vi42645;11700;1155.48;92.4384;28.887;1276.8054;;498D7376-76FD-4863-A4F5-4C822B1A2EB0;02.04.2014 00:00
69068;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69068;;10-4030-024302;24302;;9;12831;12831;1;7782;538724Vi40329;11700;1700.99;136.0792;42.5248;1879.594;;EEC7B958-9A34-4E55-A0F7-FE251FEFCC48;02.04.2014 00:00
69069;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69069;;10-4030-023664;23664;;9;26761;26761;1;3530;438760Vi18575;11700;1759.97;140.7976;43.9993;1944.7669;;C694E662-DB3B-4F3A-83E2-BE539B8CA8F0;02.04.2014 00:00
69070;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69070;;10-4030-025557;25557;;9;15837;15837;1;14031;938801Vi72764;11700;563.77;45.1016;14.0943;622.9659;;942226D3-AB28-41EC-892B-7DE62C72CB00;02.04.2014 00:00
69071;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69071;;10-4030-029298;29298;;9;27737;27737;1;11108;639163Vi57299;11700;548.98;43.9184;13.7245;606.6229;;1452F546-70DD-4EB9-B91A-8D1BBDD41445;02.04.2014 00:00
69072;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69072;;10-4030-015596;15596;;9;18675;18675;1;5809;739439Vi30309;11700;2410.94;192.8752;60.2735;2664.0887;;28D3573C-FFFB-4583-8433-C3DA27F32A4A;02.04.2014 00:00
69073;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69073;;10-4030-018198;18198;;9;12863;12863;1;1157;139526Vi5855;11700;564.98;45.1984;14.1245;624.3029;;7CF949F4-8C6E-4951-ACCC-034D368F30BE;02.04.2014 00:00
69074;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69074;;10-4030-027117;27117;;1;17066;17066;1;1091;540295Vi5432;;2419.06;193.5248;60.4765;2673.0613;;BAED6FB7-D4E3-41E2-BFBC-6D8D3A893F9B;02.04.2014 00:00
69075;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69075;;10-4030-027287;27287;;4;25644;25644;1;3022;1140307Vi15866;;2413.06;193.0448;60.3265;2666.4313;;25E97B66-CAF1-482F-B7FF-EB2D583E939B;02.04.2014 00:00
69076;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69076;;10-4030-025970;25970;;1;12196;12196;1;18501;640370Vi96114;;1228.83;98.3064;30.7208;1357.8572;;98063F40-E2FB-41E4-83EA-4733728DC0F5;02.04.2014 00:00
69077;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69077;;10-4030-025985;25985;;4;27153;27153;1;13445;1140375Vi69640;;1283.82;102.7056;32.0955;1418.6211;;C61CF862-B524-48A4-9F78-03F5E17D0DB3;02.04.2014 00:00
69078;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69078;;10-4030-025987;25987;;4;15113;15113;1;743;440378Vi3797;;1264.84;101.1872;31.621;1397.6482;;FB0240DA-548B-4BC6-85DB-E00ACBBE4DEF;02.04.2014 00:00
69079;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69079;;10-4030-019209;19209;;1;18930;18930;1;8412;1241099Vi43557;;574.98;45.9984;14.3745;635.3529;;71126E06-E85F-4D82-9A72-F5A19F65C801;02.04.2014 00:00
69080;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69080;;10-4030-019803;19803;;1;17076;17076;1;2080;641103Vi10849;;574.98;45.9984;14.3745;635.3529;;B29DA3B8-1188-4425-97D0-E4B3E2B21F2D;02.04.2014 00:00
69081;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69081;;10-4030-021356;21356;;4;18360;18360;1;14280;441620Vi74046;;1174.48;93.9584;29.362;1297.8004;;B023B944-FC01-4CA5-B3CE-0ADD38B8FB15;02.04.2014 00:00
69082;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69082;;10-4030-017558;17558;;6;13723;13723;1;4761;341979Vi24998;11702;1750.47;140.0376;43.7618;1934.2694;;11FEFEAD-8700-4592-88BD-C3DB1A1BBDF7;02.04.2014 00:00
69083;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69083;;10-4030-012302;12302;;8;14829;14829;1;4814;342032Vi25263;;1184.46;94.7568;29.6115;1308.8283;;5E6AD363-AEC5-45AF-AB4C-F8665BD15F89;02.04.2014 00:00
69084;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69084;;10-4030-028556;28556;;8;16529;16529;1;17243;942034Vi89493;;1155.48;92.4384;28.887;1276.8054;;2AEC3E43-9137-46BC-8E19-B92D765226C6;02.04.2014 00:00
69085;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69085;;10-4030-027907;27907;;10;27818;27818;1;752;1242564Vi3850;11705;578.46;46.2768;14.4615;639.1983;;6AF99304-6C10-44E7-AA1B-E01BD396546C;02.04.2014 00:00
69086;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69086;;10-4030-016297;16297;;8;18811;18811;1;6321;243079Vi32826;;2413.06;193.0448;60.3265;2666.4313;;69E8DDD2-5AFC-4859-9DBB-3D96CBB49798;02.04.2014 00:00
69087;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69087;;10-4030-011018;11018;;9;16433;16433;1;9930;743168Vi51096;11700;791.32;63.3056;19.783;874.4086;;E79C0BEC-AFAA-494A-A371-F03F8D73C0D2;02.04.2014 00:00
69088;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69088;;10-4030-011027;11027;;9;14561;14561;1;6918;543173Vi36020;11700;778.62;62.2896;19.4655;860.3751;;3DB8EC24-7586-4552-8EDB-AAFA1EDB7E1D;02.04.2014 00:00
69089;8;26.03.2014 00:00;07.04.2014 00:00;02.04.2014 00:00;5;WAHR;SO69089;;10-4030-012700;12700;;9;13581;13581;1;2628;643591Vi13675;11700;2419.06;193.5248;60.4765;2673.0613;;25A7523F-B249-490A-9BC6-07D0DAC3C237;02.04.2014 00:00
69090;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69090;;10-4030-012412;12412;;4;19641;19641;1;1334;417084Vi6801;;120;9.6;3;132.6;;9CB40485-9437-48DC-BCDC-01E0109A5DEF;03.04.2014 00:00
69091;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69091;;10-4030-018274;18274;;9;16613;16613;1;13391;917593Vi69376;11711;21.98;1.7584;0.5495;24.2879;;E3C98844-9DD4-4194-9786-D009BAC39300;03.04.2014 00:00
69092;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69092;;10-4030-014018;14018;;9;13491;13491;1;15687;218490Vi81047;11711;38.88;3.1104;0.972;42.9624;;1F3C5EA8-E715-4870-AD6D-AFBAE4DA6809;03.04.2014 00:00
69093;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69093;;10-4030-012697;12697;;9;24434;24434;1;12977;218768Vi67137;11711;14.23;1.1384;0.3558;15.7242;;CF932F0D-C6C0-4192-9EA9-FEDC305FBF30;03.04.2014 00:00
69094;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69094;;10-4030-024068;24068;;8;22197;22197;1;2186;319349Vi11399;;2457.33;196.5864;61.4333;2715.3497;;94A35115-FB78-4BF9-A2C4-7DC4A4AD7533;03.04.2014 00:00
69095;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69095;;10-4030-014797;14797;;8;15564;15564;1;12637;519518Vi65377;;819.48;65.5584;20.487;905.5254;;0124DCD3-1B3A-4960-B991-D013D6CFCD9A;03.04.2014 00:00
69096;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69096;;10-4030-012523;12523;;7;15539;15539;1;4046;119578Vi21285;;2354.98;188.3984;58.8745;2602.2529;;063CBE66-01AD-4118-BD5F-F98233812A76;03.04.2014 00:00
69097;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69097;;10-4030-014720;14720;;10;26535;26535;1;13014;519582Vi67328;11716;2322.28;185.7824;58.057;2566.1194;;1702D2D1-D2DC-47EC-94D6-1E7460D05923;03.04.2014 00:00
69098;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69098;;10-4030-019033;19033;;7;21756;21756;1;9520;319594Vi49069;;2439.97;195.1976;60.9993;2696.1669;;17117392-27B3-495F-92E9-BC245D9D2C56;03.04.2014 00:00
69099;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69099;;10-4030-012713;12713;;8;17882;17882;1;4466;319597Vi23422;;2369.96;189.5968;59.249;2618.8058;;AA33FC0B-1B86-41F9-BB68-1B02DE47453C;03.04.2014 00:00
69100;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69100;;10-4030-022690;22690;;7;13175;13175;1;16139;619692Vi83488;;2523.92;201.9136;63.098;2788.9316;;9DE03FCA-D22A-48ED-9407-0C4916AD4937;03.04.2014 00:00
69101;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69101;;10-4030-018045;18045;;8;12357;12357;1;1310;820391Vi6670;;1759.97;140.7976;43.9993;1944.7669;;CB43AF5C-41E9-4605-84B1-3636143370DE;03.04.2014 00:00
69102;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69102;;10-4030-017952;17952;;8;18416;18416;1;11712;1120423Vi60599;;1759.97;140.7976;43.9993;1944.7669;;BFCBAF5B-5EA0-41F7-B48C-108D8428F4E2;03.04.2014 00:00
69103;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69103;;10-4030-012962;12962;;4;18376;18376;1;13877;320752Vi71922;;8.99;0.7192;0.2248;9.934;;F024571B-4B8D-401F-87C9-87D5E54766AC;03.04.2014 00:00
69104;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69104;;10-4030-011277;11277;;6;13890;13890;1;2233;620883Vi11678;11713;38.98;3.1184;0.9745;43.0729;;A5EE5DD6-24A7-4FAC-A8CD-A9B19EA942A8;03.04.2014 00:00
69105;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69105;;10-4030-029243;29243;;4;23419;23419;1;3493;1221000Vi18389;;122.95;9.836;3.0738;135.8598;;AA908E05-43F7-4238-A72B-06AFE635826A;03.04.2014 00:00
69106;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69106;;10-4030-011228;11228;;4;21482;21482;1;9515;221153Vi49057;;2.29;0.1832;0.0573;2.5305;;8E62C06F-E311-40B1-9A4C-6F881DD007C9;03.04.2014 00:00
69107;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69107;;10-4030-027412;27412;;4;22607;22607;1;5923;522127Vi30897;;68.97;5.5176;1.7243;76.2119;;A8B5FD2D-1717-4F2D-80E5-D959BB320128;03.04.2014 00:00
69108;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69108;;10-4030-016089;16089;;6;23231;23231;1;18285;1122817Vi94885;11713;67.59;5.4072;1.6898;74.687;;7E7DE3CC-118C-498E-AFAC-D37E20DA0A0E;03.04.2014 00:00
69109;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69109;;10-4030-016096;16096;;6;11627;11627;1;16149;823343Vi83546;11713;23.97;1.9176;0.5993;26.4869;;F2B2E237-8AE8-42FC-BE62-A12F8714A7B1;03.04.2014 00:00
69110;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69110;;10-4030-020687;20687;;1;18786;18786;1;9605;423662Vi49500;;9.99;0.7992;0.2498;11.039;;A7B43AE8-0E8E-4A30-A8D0-FF7E76D2FEDF;03.04.2014 00:00
69111;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69111;;10-4030-011185;11185;;6;21639;21639;1;5475;423834Vi28705;11713;123.98;9.9184;3.0995;136.9979;;72DCB538-FD27-4957-944C-10A2A25943F2;03.04.2014 00:00
69112;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69112;;10-4030-017451;17451;;1;16544;16544;1;12846;524715Vi66448;;39.98;3.1984;0.9995;44.1779;;2A4FBCC3-2CC2-49A1-A30B-7103388C8AEE;03.04.2014 00:00
69113;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69113;;10-4030-016842;16842;;4;20506;20506;1;18981;1124987Vi98621;;4.99;0.3992;0.1248;5.514;;1C6D91CD-291F-45F2-A8F1-A3F448985628;03.04.2014 00:00
69114;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69114;;10-4030-018316;18316;;1;15677;15677;1;8295;125197Vi42963;;7.28;0.5824;0.182;8.0444;;5F634F49-CCFE-418D-B91B-DAFC36CF5727;03.04.2014 00:00
69115;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69115;;10-4030-015938;15938;;1;24871;24871;1;13488;725288Vi69874;;7.28;0.5824;0.182;8.0444;;9DBD15F2-CAE8-4E71-917D-AF77D9DAA40C;03.04.2014 00:00
69116;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69116;;10-4030-016453;16453;;10;12403;12403;1;15404;326397Vi79580;11716;7.28;0.5824;0.182;8.0444;;EF44D9CC-47E9-4C18-AD0E-FD9EB1A84E4A;03.04.2014 00:00
69117;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69117;;10-4030-014144;14144;;7;23481;23481;1;4492;526487Vi23539;;56.97;4.5576;1.4243;62.9519;;C70335E3-72DA-473F-9669-9575CFC3E056;03.04.2014 00:00
69118;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69118;;10-4030-016604;16604;;8;20239;20239;1;16857;426519Vi87384;;56.97;4.5576;1.4243;62.9519;;8D04618A-45F0-41CC-9CE3-989E604BA599;03.04.2014 00:00
69119;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69119;;10-4030-016581;16581;;7;11645;11645;1;18836;926609Vi97857;;50.23;4.0184;1.2558;55.5042;;F066B83A-BC24-461E-BAD7-B848D7DFEDAB;03.04.2014 00:00
69120;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69120;;10-4030-027889;27889;;7;13724;13724;1;14095;527219Vi73106;;71.58;5.7264;1.7895;79.0959;;D80B5342-F9BB-4ADB-AB47-006790DDBBA2;03.04.2014 00:00
69121;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69121;;10-4030-023972;23972;;7;15887;15887;1;2904;928553Vi15147;;68.97;5.5176;1.7243;76.2119;;4796E5AC-CD16-439E-ACF0-352E91438960;03.04.2014 00:00
69122;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69122;;10-4030-012811;12811;;8;24788;24788;1;12686;428698Vi65590;;4.99;0.3992;0.1248;5.514;;C309C0ED-E21C-4C13-AE08-2F9051734234;03.04.2014 00:00
69123;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69123;;10-4030-011808;11808;;6;25285;25285;1;10861;829462Vi56036;11713;198.99;15.9192;4.9748;219.884;;5892A390-5F1C-41A5-992E-08EC51F5B018;03.04.2014 00:00
69124;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69124;;10-4030-013944;13944;;6;27967;27967;1;5523;1229666Vi28944;11713;42.28;3.3824;1.057;46.7194;;4DA3D057-0F13-45FF-A240-EEF1A6FB34AB;03.04.2014 00:00
69125;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69125;;10-4030-016772;16772;;6;18827;18827;1;17140;1229963Vi88996;11713;21.98;1.7584;0.5495;24.2879;;47A08242-AAB5-4E50-86A0-29E21334FFA8;03.04.2014 00:00
69126;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69126;;10-4030-013223;13223;;4;26416;26416;1;3324;530003Vi17485;;56.97;4.5576;1.4243;62.9519;;3ED2AF27-749E-4042-AEB1-696241DC6774;03.04.2014 00:00
69127;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69127;;10-4030-017411;17411;;6;29589;29589;1;;;11713;85.48;6.8384;2.137;94.4554;;0E612D2C-9C37-4079-A264-C0D01AC2FCD8;03.04.2014 00:00
69128;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69128;;10-4030-016109;16109;;6;25119;25119;1;15496;835450Vi80043;11713;548.98;43.9184;13.7245;606.6229;;58AC1416-DBC0-4185-9E9D-414AC2E1298F;03.04.2014 00:00
69129;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69129;;10-4030-016882;16882;;1;26022;26022;1;1610;1136530Vi8244;;2294.99;183.5992;57.3748;2535.964;;52D736D3-4338-4FBF-898C-6657B2E60E24;03.04.2014 00:00
69130;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69130;;10-4030-016892;16892;;4;18341;18341;1;5186;136532Vi27117;;2341.97;187.3576;58.5493;2587.8769;;F582758D-636E-44E3-B390-DA62DA5C1DBA;03.04.2014 00:00
69131;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69131;;10-4030-016907;16907;;4;20969;20969;1;17212;136535Vi89344;;2341.97;187.3576;58.5493;2587.8769;;3644DA4D-CF7E-405D-8AF5-FEFA2A68B9C6;03.04.2014 00:00
69132;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69132;;10-4030-018379;18379;;6;21134;21134;1;16952;436577Vi87884;11713;2362.27;188.9816;59.0568;2610.3084;;02C87878-3F6B-4826-82DE-69EDB7366B9E;03.04.2014 00:00
69133;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69133;;10-4030-016116;16116;;4;22485;22485;1;4602;737206Vi24174;;2341.97;187.3576;58.5493;2587.8769;;9EFAC130-ED94-4175-A567-554CEA1DB11F;03.04.2014 00:00
69134;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69134;;10-4030-018122;18122;;6;15648;15648;1;5516;1037222Vi28916;11713;2439.99;195.1992;60.9998;2696.189;;63D4A6A4-C66E-467B-9812-5E7FF125EF06;03.04.2014 00:00
69135;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69135;;10-4030-015578;15578;;9;24699;24699;1;14838;638199Vi76854;11711;2438.48;195.0784;60.962;2694.5204;;9BAA0168-D677-411D-851A-4C33EED3AAD1;03.04.2014 00:00
69136;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69136;;10-4030-015588;15588;;9;23390;23390;1;4093;938204Vi21502;11711;2436.97;194.9576;60.9243;2692.8519;;CA268865-192D-4720-AF21-3D254C789A19;03.04.2014 00:00
69137;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69137;;10-4030-024300;24300;;9;26294;26294;1;18546;438721Vi96374;11711;1700.99;136.0792;42.5248;1879.594;;4FFBEF4B-C7AC-49A2-AF52-D4041D63600E;03.04.2014 00:00
69138;8;27.03.2014 00:00;08.04.2014 00:00;03.04.2014 00:00;5;WAHR;SO69138;;10-4030-024307;24307;;9;25283;25283;1;1798;1238730Vi9274;11711;1714.97;137.1976;42.8743;1895.0419;;F6C5BB9C-AD49-43D8-8AD5-06B9B70BE7F4;03.04.2014 00:00
